datetime,text
2023-05-10 03:24:00+00:00,They won't issue bill for toilet usage and therefore siphoning thousands Rs. of GST per day. Ref no. Com-CC-Wroom-HWH-OC-22 refers.
2023-05-10 04:25:00+00:00,"PM Modi is not sending, it is the Indian government, which uses the money collected from each citizen by way of 18% gst, highly increased price of LPG, petrol/diesel, high revenue from income tax by not changing the slabs after 2014 and highly increased tolls etc. 😄"
2023-05-10 05:05:00+00:00,"Income tax slab in 1945 , have a look ma'am @nsitharaman"
2023-05-10 05:28:00+00:00,Exactly. US borrowing to meet the deficit is not similar to other countries who are borrowing dollar loans and running a deficit budget.
2023-05-10 06:00:00+00:00,"@GST_Council : sir,GST certificate  issuing authority should issues Licence immediately (3 days) after verification Documents & Shops, we apply when we needs certificate,  why Authority Late issued?"
2023-05-10 06:24:00+00:00,Important Income Tax Dates 2023.
2023-05-10 06:32:00+00:00,#Dell 14-3000 ✅ #i5/7th 🕕#RAM:8GB 🚩#SSD:128GB 🌟 Low Budget Best Laptop Price in Bangladesh 💻#shorts
2023-05-10 06:34:00+00:00,#Dell 3437 ✅ #i5/4th 🕕#RAM:8GB 🚩#HDD:500GB 🌟 Low Budget Best Laptop Price in Bangladesh 💻
2023-05-10 08:14:00+00:00,Officers from CBIC Wings of Central GST in Surat welcomed Citizens & Taxpayers at Azadi ka Amrit Mahotsav Cycle Rally event highlighting India's Unity In Diversity and importance of Health & Wellness.  GST Awareness was spread through #WePayGST message. #SGCCI
2023-05-10 09:30:00+00:00,Modi said GST will added 40% in Karnataka  #NoVoteToBJP
2023-05-10 09:43:00+00:00,Due date for opting for GST Rate for GTA #gst #gstupdate #GTA
2023-05-10 10:04:00+00:00,@BSNLCorporate I have been using BSNL fibre (plan 599+ GST). Last month requested to change tha plan to     499+ Gst but toady I have received the bill 1400. Please correct my bill.  Regards  Ashulesh singh Bsnl 0120-2978619 [email protected]
2023-05-10 10:36:00+00:00,Have You Done Your DIN KYC? GET IT DONE FROM US AVOID LATE FEES AND PENALTY  Learn More :- WWW.NGANDASSOCIATES.COM CALL FOR MORE INFO :- +91 8505999955 +917840071184  #businessregistration #gst #company #business #registration #startup #gstfiling #legal #ngandassociates
2023-05-10 10:45:00+00:00,But has helped govt in garnering more GST and more income tax. That's for sure. And Modi hails this as achievement!!!
2023-05-10 10:48:00+00:00,4.2 service issue pending from last 6 months try to solve but its not solve Because don't know how solve this 5. No service in local city 6.customer not want home visit but u want earn with home visit charge 499+gst 7.custome not want ola care 3539 rs plan but force to buy plan
2023-05-10 10:52:00+00:00,8. If customer not bay ola care plan  Refuse to customer for service Want service then home visit service done and pay 499+ gst  if customer ready to visit service center if available don't wnat home visit Y i pay  9.when some sounds come from rear side break that time not change
2023-05-10 10:59:00+00:00,Adhe Kadha !  Edho Tweet ki Reach Kosam Over Budget Chepthunnaru !
2023-05-10 11:19:00+00:00,"But suppose you were on a tight budget and wanted to keep your trip to the minimum number of days, 7-10 days are all that you really need to get the essentials covered in the academy if you use your time wisely. (12/16)"
2023-05-10 11:54:00+00:00,NISHDIN FLORA  1 & 2 BHK Budget Apartments  A world-class lifestyle and a prestigious accommodation in Apartments in Indore.  #Realty #Apartments #Reraapproved #Mp #Indore #1bhk #2bhk
2023-05-10 11:59:00+00:00,Now we useless Corrupt fascist Guys From Gujarat Doesn't knows anything about Simplicity Honesty or Economical Devps or Reforms like Great Ecomomist Dr Manmohan Singh Knows only Sucking Bloods of innocent Indians by levying huge Taxes on fuels GST on eatables high Tolls charges
2023-05-10 12:24:00+00:00,"The 10th National Congress of the China Photographers Association is held in BJ, May 9-11th. There is saying that the government does not support photography enough. but he budget for such a meeting, several hundreds delegaters from all over the country, is a large amount,"
2023-05-10 14:13:00+00:00,Developing countries' budgets are being hit hard against the backdrop of narrowing market access and limited foreign aid. https://blogs.worldbank.org/voices/shaping-tomorrows-debt-restructuring-system/?cid=SHR_BlogSiteTweetable_EN_EXT via @worldbank @DavidMalpassWBG
2023-05-10 14:23:00+00:00,"I mean, it does have a few things going for it. People hadn't seen Saif Ali Khan in that character before. It also nailed down on a lot of stereotypes - however false - people love that shit. Also, it was a niche low budget film - one of the first of that genre too!"
2023-05-10 14:28:00+00:00,Low budget Fancy dress competition....😝🍿 #funny #India #Trending
2023-05-10 14:32:00+00:00,So you pay 60% income tax compared to Tamilnadu people who pay only  30%
2023-05-10 14:53:00+00:00,10salary with GST cut sir
2023-05-10 15:45:00+00:00,"I have IT file, GST, MSME license, everything, I don't have my house, for this I am not able to get loan, you say that loan should be given, there is no place for the poor, it's just a matter"
2023-05-10 15:50:00+00:00,"Dear @rblbank / @Bajaj_Finserv  You dispatch a Credit Card (Super Card) even when I did not request.  Later, pester me to activate which I did not. Till date I have not acrivated & I don't want to.  Now you send me a bill for membership fee & GST for a card that is not activated?"
2023-05-10 16:36:00+00:00,"A serviced apartment with good Feng Shui,kitchen situated in the right direction,the front door and the bed not directly in line with any water outlet,less than my current apartment,even if it's 5% off my budget.I will take the apartment. It has to be a 🚶‍♀️ distance to W"
2023-05-10 17:55:00+00:00,Low budget land for sale #ImranKhan #Eurovision2023 #JUNGKOOK #PakistanUnderSiege #Eurovision
2023-05-10 18:10:00+00:00,Major income tax raids in nagpur persons having faced cases for dabba trading covered @TOI_Nagpur @timesofindia
2023-05-10 18:20:00+00:00,"Based on the power conferred by sub rule 4 of rule 48 of  CGST rules 2017, on recommendation of the GST council, No.N. 13/2020 dated 21.3. 2020 is amended as  Limit of the said notification for issue of e invoice is reduced from 10 crore to 5 crores w.e.f 1st day of August 2023"
2023-05-10 19:23:00+00:00,@SEBI_India harassing normal investors.   all brokerage houses  asking investors to provide  -latest income tax returns - 6 month bank statements   - net worth certificate by chartered accountant.  In this age of linking of PAN and Aadhar why we need to submit all this details.
2023-05-10 19:23:00+00:00,"Why should we disclose our income tax returns, bank balance to bank staff, brokers etc.   You have linked everything already. And this compliance won't stop illegal activities in these sectors.   Please leave alone common people from all this harakiri."
2023-05-11 01:56:00+00:00,E invoicing will be applicable for taxpayers having AATO more than Rs 5 crores from 1st August 2023 #gst #einvoice #entrepreneur #Odisha #odishanews #business #latest #new #BusinessNews
2023-05-11 02:30:00+00:00,"E-invoice limit decreased from 10cr to 5cr from 1st August, 2023.  #gst #gstupdates #tax"
2023-05-11 02:43:00+00:00,@IRCTCofficial @RailMinIndia @narendramodi Stop visiting for inaugurations and give south India railway budgets for the incompetence of the work issues. kaam badlo phir vote maango.
2023-05-11 02:56:00+00:00,E-invoice limit reduced from 10 crores to 5 crores from 01/08/2023 #GST #Einvoice #gstcollections #Gstamendments #CBIc #GSTupdate
2023-05-11 03:04:00+00:00,E-invoice limit reduced from 10 crores to 5 crores from 01/08/2023 #GST #e-invoice #CGST #SGST #MASSMA  Info&Tech comm.
2023-05-11 04:11:00+00:00,"The quality of seeds in RBK is so poor that, despite government subsidies, farmers are preferring to buy them in the black market at higher prices. #FarmersSufferingInAP"
2023-05-11 04:14:00+00:00,"The Finance Minister of the state who said 62% of our economy is from agriculture, is yet to allocate a single rupee in the budget with the overall ecosystem in view. #FarmersSufferingInAP"
2023-05-11 05:27:00+00:00,Horticulture and farmers with fewer water resources faced problems as the government delayed the drip irrigation subsidies for 2 years due to the fund crunch. #FarmersSufferingInAP
2023-05-11 05:29:00+00:00,@Infosys_GSTN @GST_Council @cbic_india @RajCMO  The application for revocation of GST registration is pending from 29th APR badly affecting the business. How to do business in Rajasthan??
2023-05-11 05:54:00+00:00,Trade is bit confused 😐  #EaseOfDoingBusiness OR #TeaseOfDoingBusiness!!! @cbic_india @askGST_GoI @GST_Council @nsitharamanoffc @theicai @barandbench @LiveLawIndia
2023-05-11 06:13:00+00:00,I would like to express my gratitude to @Sudhirhalakhndi for acknowledging our hard work in organizing #anant2023 #natcon in #bhilwara. His insightful ideas on the GST law and the CA profession will serve as a valuable reference for the younger generation of professionals.
2023-05-11 06:52:00+00:00,Horticulture and farmers with fewer water resources faced problems as the government delayed the drip irrigation subsidies for 2 years du #FarmersSufferingInAP
2023-05-11 07:20:00+00:00,"Good afternoon sir, please announce a pension scheme for entrepreneurs who run companies for 25 years & in the end left with nothing. Not all but majority of us are left with nothing after contribution in the form of employment to 1000s  & in the form of vat, gst,IT etc"
2023-05-11 07:27:00+00:00,"This is serious pressing problem, in Germany pension is paid to entrepreneurs considering ( # of years the company's existence, contribution in form of employment,taxes, VAT, GST etc. Why not india, we have policy of taking care of non contributors but not contributors to nation"
2023-05-11 08:16:00+00:00,Gee What to do about thisGuy Whether this Knows anything about Simplicity Honesty or Economical Devps or Reforms like Great Ecomomist DrManmohanSingh Great liar Nice Actor Telling stories lies to Public's  & sucking Bloods by levying huge Taxes on Gas Petrol dieselGST on eatables
2023-05-11 09:33:00+00:00,"@ANI @REDBOXINDIA @narendramodi @GST_Council @htTweets @menakadoshi @mybmc  Paying thru Zomato Carnival Offer, Hotel is asking compulsory to pay for Service Charge & not willing to remove it. Have attached bill too"
2023-05-11 10:51:00+00:00,"Remittances at record low, imports bit down but still 2 billions dollars of chocolate imports per annum, fiscal deficit keep rising,Pakistan has to pay 3.2 billions till next month end but we have more interest in political instability while IMF still abused that they not helping"
2023-05-11 12:26:00+00:00,@MyIndusIndBank I regret to say that u have the poorest customer care service in the whole world with laziest of staff members that can't issue a GST summary statement after 1 month of complaint.@RBI
2023-05-11 12:45:00+00:00,"Got reply from your side on 21 April which is shared wid u ,already wrote several times [email protected] still no resolution .Kindly provide me GST summary for the month of March that u have charged me @RBI"
2023-05-11 13:03:00+00:00,Jio 599 postpaid plan gst included or not?
2023-05-11 14:22:00+00:00,"Oops, another burden on  Small & Medium Enterprise with E-invoicing limit reduced to 5 crores from 01-Aug-2023. #thresholdlimit #GST #B2B #B2G"
2023-05-11 16:49:00+00:00,"Indore real estate tip: Prioritize your needs! Make a list of must-haves and nice-to-haves in your ideal home. Focus on factors like size, layout, amenities, and budget. Don't compromise on the essentials, but be flexible on the extras. Find your perfect match in #Indore! 🏠💫"
2023-05-11 16:57:00+00:00,What to do Gee Occupies this seats by telling lies stories Acting sounds Reality u r Zero Doesn't knows anything about Simplicity Honesty or Economical Devps or Reforms like Great Ecomomist Dr Manmohan Just using Religious sentiments looting Public money &Sucking bloods by Taxes
2023-05-11 17:00:00+00:00,Our Pick pocket Co's  Knows only Sucking Bloods of innocent Indians by levying huge Taxes on Gas Petrol diesel GST on eatables and other commodities High Tolls charges Does not knows anything about Simplicity Honesty or Economical Devps or Reforms Spending Govt amounts lavishly
2023-05-11 17:06:00+00:00,Gee What; to sell remaining Natural resources PSU's Govt properties Airports Railways Ports Roads to Ambani & Adhani flys corporate Co's Or continue to sucks bloods of common Public by levying huge Taxes on Gas Petrol diesel GST on eatables & other commodities Useless Corrupt Guy
2023-05-11 17:41:00+00:00,Gee What is the use 🤔 for common Public Is it any announcement regarding reducing Gas Petrol diesel prices or GST on eatables high Tolls Just gone to this state tries to divide Congress MLA's by using your Money and muscle power Since u Guys doesn't knows the values of Democracy
2023-05-11 20:59:00+00:00,"Landmark Judgement by Karnataka High Court: Quashes 21000 crore demand of GST department on online gaming platform Gamescraft Technology..  https://dhunt.in/M1xdw Source : ""ADV ADITYA NARAYAN"" via Dailyhunt"
2023-05-12 02:39:00+00:00,Are you an economist to understand? You are a communist & your idea is obsolete this days. Enough harm to Indian economy has been done by your party thro uninionbazi
2023-05-12 04:24:00+00:00,Need physical tickets for #CskvsKkr  Budget 4k. Dm if available #tickethelp #chennaiipl #csk #cskticket
2023-05-12 04:42:00+00:00,"As a voiceover artist, it's crucial to have a treated space or room. Whatever your budget, just do your research then consult with sound engineers and see what can work for you and potential clients.  #voiceover #voiceoverartist #voiceactor"
2023-05-12 05:46:00+00:00,#Lenovo G570 ✅ #i5/3rd 🕕#RAM:8GB 🚩#HDD:500GB 🌟 Low Budget Best Laptop Price in Bangladesh 💻#shorts
2023-05-12 05:49:00+00:00,Baap level ki opening confirm  Emran Hashmi villian entry spent 10cr   Srk & salman fight with varineder Singh 35cr   350cr budget  62_65cr net 🔥🔥
2023-05-12 06:07:00+00:00,Casting cal Tamil movie project need good looking female lead required age 20 to 25 height 5.4 total 30 days shoot budget 3 lakhs interested mean send pics details 8925625336 share tis selected mean I ping u project details
2023-05-12 06:46:00+00:00,"Nonsense, the education budget is being reduced."
2023-05-12 07:05:00+00:00,How did you change anything? By reducing education budget and not hiring for central universities?? Nonsense all the time
2023-05-12 07:08:00+00:00,"Pl ✍️ with data on development ur article is a note of sycophancy. Pl dare to speak on private investments, #Guwahati water supply projects, agri growth,Cap ex in the budget, revenue growth---media is glorifying HBS day n 🌙 no need of articl to extole his greatness"
2023-05-12 07:13:00+00:00,"So for me the agencies which do opinion polls and exit polls, I wish them success, as it generates employment at the ground level. Each agency will have its own budget, criteria, source of funding. They will have their own metrics and sample size. In a competitive environment"
2023-05-12 07:13:00+00:00,Luxurious flat Latest designs Budget friendly 100% vastu   2bhk flat East and West facing 1055sft 4000 per sft AGANAMPUDI (Gajuwaka)  For more information S Shivani  8523890125 #EswariHomes #EswariGroup #realestate #flatsforsale #quality #Construction #vizag
2023-05-12 07:43:00+00:00,Really Budget Best comfortable Brands #noise Smartwatch & #Boat Airpods #MadeInIndia Thank you #AmazonIndia #Smartwatch #boathead #IamAboathead #gonoise #noisefit
2023-05-12 08:58:00+00:00,"@vikramix hi, for your knowledge, a big budget fiction action thriller."
2023-05-12 09:18:00+00:00,Our founder/ partner Vajira Jayasooriya represented the Small Business Association of Australia at the 2023 Federal Budget Breakfast Event in Brisbane. The event was graced by many leaders in politics and business and many insightful discussions were had!  #australaccountants
2023-05-12 09:49:00+00:00,Blockbuster?? The budget for both parts is 450 cr. Has the movie (both parts) done business of over 500cr net. No. So how can you call it a blockbuster.
2023-05-12 09:58:00+00:00,Low budget villa in madurai contact:7418887602
2023-05-12 10:48:00+00:00,"Most Indian gig posters really suck ass (except of a rare few exceptions) and this is much less to do with the skill of the designers themselves and more to do with venue / fest management having tacky taste, shit budgets and unrealistic timelines in denial of creative burnout."
2023-05-12 11:15:00+00:00,The plight of poor home buyers like us seems to be never ending. Imagine hw a 1st time home buyer suffers for 17 LONG years after investing all his hard earned money in hope of owning a home in the booming Indian economy. What a shame to be trapped with no resolution!!
2023-05-12 11:16:00+00:00,Both are equally useless Corrupt Guys Doesn't knows anything about Simplicity Honesty or Economical Devps or Reforms Knows only Sucking Bloods of innocent Indians by levying huge Taxes in different names and Styles  So sad about Indian Economy 😢 and democracy
2023-05-12 11:41:00+00:00,"#TheKashmirFiles Budget- ₹18.50 Cr End of Week 1 - ₹97.30 (NBOC)  #TheKeralaStory Budget - ₹15.00 Cr End of Week 1 - ₹81.36 (NBOC)  Both #TKF & #TKS - 𝗠𝗘𝗚𝗔 𝗕𝗟𝗢𝗖𝗞𝗕𝗨𝗦𝗧𝗘𝗥  Two Movies With Limited Budget & Surrounded By Controversy, Managed to Find Audiences & Opened Eyes of Makers that you don't need Big Budget or Big Stars to Make A Movie Work at the Boxoffice. All you need is right subject which connects with the maximum no of people."
2023-05-12 12:58:00+00:00,Commodities is pressure is Good for Indian Economy !! if so called Recession is being Talked about then Commodities can TANK further southwards
2023-05-12 15:40:00+00:00,Incrise the Educational Budget.
2023-05-12 18:01:00+00:00,There is a skill in making that choice that too within a budget. It is not choosing a team by rolling a dice.
2023-05-12 20:04:00+00:00,"Mr President Biden Sir,  Brothers sisters and great  friends. Yes Biden Sir increased the VA's budget because too  many veterans could n't get appointments.   The MAGA Republican's budget would cut 30 million veterans health care adults."
2023-05-12 20:05:00+00:00,"If I was not having a family, I would have picked Fronx. As a family man, I would trust my senses & will never pick MS in any segment. Sorry but that's true. If I was running tight on budget I would pick something like W6 XUV300 / Amaze / Altroz without a single thought."
2023-05-13 02:46:00+00:00,I think u r saying reverse. L&T prices were with gst and meil prices are without gst.
2023-05-13 05:02:00+00:00,I applied for a GST registration and a Query raised by the state authorities for the working capital and after my submission they reject my application for registration. I wonder why the office is asking for the working capital in GST regsitration @GST_Council @nsitharaman
2023-05-13 05:56:00+00:00,"FREE SUBSCRIPTION📲 ✅Receive daily updates on GST, income tax, finance, accounting, MSME, startups, legal news, case laws, and more. ✅Stay informed about the latest changes in the law and make sure you're always compliant. ✅Get expert advice from our team of experienced professionals. 📲Subscribe today by giving a miss call or sending a message to  +91 94296-91393 📞 #Karnataka #KarnatakaElectionResults"
2023-05-13 06:54:00+00:00,"Karnataka People won't vote for road , hospital , medical collage ,free vaccine, new airport , new metro or for heighest GST collection . They just vote for 2000rs ,10kg rice &  free electricity!  Including me all unpaid BJP supporters are in wrong assumption 🤦‍♂️"
2023-05-13 06:57:00+00:00,@gstindia @Infosys_GSTN new GST registration application pending since 17.4.23. Is it office working or not. Are they process following????
2023-05-13 08:11:00+00:00,Regards to GST
2023-05-13 08:22:00+00:00,"@BJP4India at least, now on do something for the middle class or else U will be out in 2024. LPG SUBSIDY, GST, PRICE RISE, EPF PENSION, SENIOR CONCESSION IN RAILWAYS, MEDICAL AID TO MIDDLE CLASS, passenger trains on express rate etc DO OR GET LOSS"
2023-05-13 09:01:00+00:00,"@narendramodi Inflation is for real, be it cooking gas or petrol, if poor voters are not taken care, all the money spend on urban infrastructure by collecting Gst, income tax, tax on petrol from poor will  not see you through 2024. Last election welfare scheme will not help."
2023-05-13 10:18:00+00:00,Its looks like fake gst bill @askGST_GoI @FinMinIndia
2023-05-13 10:56:00+00:00,Someone on Twitter rightly called him Malware. 😂
2023-05-13 11:06:00+00:00,lest the modi & his chelas know that  #karnataka remembers : • PM didn't attend swamijis funeral • PM didn't come here when we were hit by  historic floods • HM let Amul graze on Nandini • closing of VSIL & many more  • we got LOANS when asked for our share of GST   (2/n)
2023-05-13 12:05:00+00:00,GST Rule in karnataka will be removed ? #Goods #Services #Crypto
2023-05-13 12:58:00+00:00,GST E-Invoicing Limit Reduced to Rs. 5CR (w.e.f. 01.08.2023)  #gst #gstupdates #incometax #tax #einvoice #invoice #taxation #chartedaccountant #law #finance #ahmedabad #india #5cr
2023-05-13 13:01:00+00:00,Lesson from Karnataka election: Imposition of new tax /GST resulting unbearable rise in prices  of essential commodities are not tolerable.  Decoity in guise of Toll gate must be stopped Reduce petrol price as you are buying it at subsidies or be ready to face public ire in 2024
2023-05-13 14:48:00+00:00,Special Drive against Fake GST Registrations All-India #GST #fake #registration
2023-05-13 15:19:00+00:00,Beware!! #GST #GSTupdates #gstdrive @cbic_india
2023-05-13 16:39:00+00:00,"@narendramodi Respected sir U loose Karnataka main reasons  Words. And no one ministers works for public. More corruption by all department  And gst harrashment , paper works make to loose in election and they want to see works school&etc Me. Shailesh shah  Gadag Karnataka"
2023-05-13 17:24:00+00:00,Dear @RahulGandhi   1. FOCUS on Law and Order 2. Lower Personal Income Tax  3. Cap GST to 18-20% 4. Be a little Right of Center 5. Be Honest and Admit to Past Mistakes  And you will have the Indian voters' trust !  Cc @narendramodi @BJP4India @JPNadda
2023-05-13 17:37:00+00:00,GST and fire rates on groceries
2023-05-13 19:36:00+00:00,"For all of you #dubaiers , we shall hold a bigger event for the upcoming week!  Date: May 21st, 2023 Time: 18:00 - 21:00 GST  In Cafe Society, Tamani Hotel, Dubai Marina  You do not want to miss this #web3community #networkingevent , right before the #Dubai heat summer starts!"
2023-05-13 23:19:00+00:00,"Supreme Court's important decisions on Maharashtra and Delhi, White house on India's human rights issues, NHRC notice to  sports bodies, Manipur's drug issue, Pak Supreme Court locked horn with ISI and GST e-invoicing... https://piped.video/a1VsOSLXgYg"
2023-05-14 01:21:00+00:00,Arrogance & India shining campaing is running so high tht ppl in power cut of from ppl struggle for keep businesses running finding jobs fuel prices n food grain prices so high even automobile prices goes so high coz of high GST so ppl r angry n here r the consequences
2023-05-14 01:29:00+00:00,"#KarnatakaElectionResults2023   Dear @narendramodi Ji GM  You want 2024 to be different:  1. Lower Personal Income Tax 2. Cap GST to 20% 3. Right of Center 4. Law n Order 5. Humility in Leaders  2014 was Spring Revolution of India, not life long commitment   @narendramodi_in 🙏"
2023-05-14 03:20:00+00:00,Update... piped.video/jNRkjNbvJk0 #Income tax #Raid at #Rajasthan and #Hariyana. #hotel #Highway #king is on radar. Huge #Cash found. See video. piped.video/jNRkjNbvJk0 @IncomeTaxIndia @cbdt @IncomeTaxRaj
2023-05-14 04:32:00+00:00,⏳Don't let your GST filings pile up. File your GSTR-4 returns today and take advantage of the late fee waiver.✅  #MothersDay #ESC2023 #RaghavChadha #BusinessNews #Entrepreneurship #SME #saataxation
2023-05-14 05:37:00+00:00,"Note bandi, GST, & Lockdown, all were clueless decisions of Narendra Modi, without discussing the authorities, which killed many thousands,& caused irreparable Loss to nation."
2023-05-14 06:25:00+00:00,"Do ur party have any vision for karnataka  other than getting monthly 11k crores  from karnataka gst revenue and devoloping  bangalore only  is ur karnataka vision  ,congress on other hand distributing  money from bangalore to other party of karnataka"
2023-05-14 06:51:00+00:00,@nsitharaman The income tax return filing process is terrible. Please see the method suggested by finance dept to resolve a technical issue. How many of our taxpayers can do these which only a software expert can do? Pls tell them to make it user friendly. @FinMinIndia @PMOIndia
2023-05-14 08:10:00+00:00,How our Country has grown up on this 77 years... #IncomeTax
2023-05-14 08:20:00+00:00,@Swiggy Item total is 313.56 but you are asking me to pay 406.  Can you please explain the GST calculation??   @Swiggy You are charging 56.44 rs GST.  @TSConsumers  please look into this...
2023-05-14 09:32:00+00:00,"Only 21 million US workers earned more than $100000 (roughly 80 lakh without ppa adjustment),   Only 40 lakhs in usa earn above $300000( 2.5 cr).  Indians earning above 1 cr in 2021 as per income tax department is only 131000."
2023-05-14 12:07:00+00:00,Bro Instead of blaming Cong What don't uGuys reduceGas Petrol diesel prices GST on eatables & other commodities Removal of unnecessary Tolls If u Guys really wants Revenue to Govts why don't ur BJPleaders MLA's MP'sMinisters to donate 2/3rd Assets & liquid cash stating Modi Amit
2023-05-14 13:55:00+00:00,"DGGI: GST evasion of Rs 11,000 crore caught, these 24 companies will be penalized https://timesapplaud.com/dggi-gst-evasion-of-rs-11000-crore-caught-these-24-companies-will-be-penalized/ via  #TimesApplaud #gst #business #tax #taxes"
2023-05-14 15:08:00+00:00,What the then #GST officers were doing there? @cbic_india @GST_Council #FakeGST @TaxUpdateIndia
2023-05-14 15:19:00+00:00,"It feels cheated when you pay GST on each and everything over and above, profession tax, road tax, property tax, water tax, excise duty, VAT and income tax."
2023-05-14 16:03:00+00:00,Want peace of your mind in handling your tax matters ?  Visit #snehsanskriti #taxconsultants or call us @ +91-8700202997 | +91-9873242997 and get all your queries resolved at your fingertips.  #tax #incometax #gst #taxes #gstfiling #gstcompliance #incometaxreturnfiling
2023-05-14 16:12:00+00:00,"Lol tax agricultural income and lose elections forever, what moronic people call themselves bjp supporters and give advise to modi shah on losing power forever post one abberation 🤦‍♂️"
2023-05-14 17:05:00+00:00,New GST Rules
2023-05-14 18:17:00+00:00,"Done submitting my income tax e-filing thingy for 2022.   Ok lepas ni i kena put reminder to myself simpan receipts!!!! Sebab banyak benda boleh claim tapi takde receipt, jadi byebye je la"
2023-05-14 18:27:00+00:00,Important GST Update
2023-05-14 21:25:00+00:00,Odisha High Court dismisses writ against SCN which was based on GST audit observation.. https://www.linkedin.com/feed/update/urn:li:activity:7063623661307510784?utm_source=share&utm_medium=member_android
2023-05-16 05:49:00+00:00,@EmmanuelMacron . The Paris Summit in June must finally deliver the $100bn climate pledge #PowerOurPlanet  Make global pledge to divert 25% of the defense budget of every nation to solar power projects . Initiate a global longitudinal Powergrid connection every continent .
2023-05-16 08:43:00+00:00,EXClUSIVE : - #PrithvirajSukumaran Next Will Be #TharunMoorthy Film.!!  Script : Binu Papu  Production : AshiqUsman Production & Associate By #MythriMovieMakers  Big Budget Periodic Film.!  Rolling 2023.!💥  Official titile Announcement will be Sooon.!!⌛️
2023-05-16 11:47:00+00:00,"Sikkim Legislative Assembly to go live for the first time tomorrow for budget session. It will be telecasted on Facebook through the handle ""Sikkim Legislative Assembly"""
2023-05-16 15:35:00+00:00,What for  To lead Luxurious comfortable& Zamindhars lifestyle  By sucking bloods of common Public by levying huge Taxes in different names and Styles Useless Corrupt Guys Doesn't knows anything about Simplicity Honesty or Economical Devps or Reforms Knows only looting like BJP's
2023-05-16 17:39:00+00:00,So sad this Guy Is He simple& honest in Public life or knows Economical Devps or Reforms likeGreat EcomomistDr Manmohan Singh Just using Religious sentiments occupies this seats &by levying huge Taxes on fuels GST on eatables highTolls charges to sucks bloods of innocent Public's
2023-05-20 02:14:00+00:00,We welcome…But We need clarification that why they have introduced earlier… printing and banning is doing waste of public money.. as well as time…which collected as Tax from us… try to reduce GST .. we will appreciate you… this is my opinion…🙏
2023-05-20 02:20:00+00:00,BALC ullal road all Computer courses are available here #SAP Course Digital Marketing courses #Spoken English courses#Calligraphy Kannada and English Typing# Computer programming #Tally prime Gst# excel course and mx excel course Contact for Registration 8884548887 8884918887
2023-05-20 02:31:00+00:00,Dear @narendramodi Ji  Why is it that the @FinMinIndia  under @nsitharaman Ji keeps searching for ways to Tax Upper MIG / HIG despite disproportionate Taxes on then 30 % Income Tax + 28% GST + 22% Demerit Cess + other Cess like road Edu.   #KarnatakaLoss #2024Elections 1/n
2023-05-20 02:35:00+00:00,Why can @NITIAyog Babus spend time to pass back something to Tax Paying UPPER MIG / HIG after retirement   Like free medical Cover for Gold Category Tax Payers post retirement Flat GST of 18% on everything post retirement  After all they have been taxed all their lives 2/n
2023-05-20 02:46:00+00:00,"Notes ban at 12 am, GST at 12 am, Lockdown at 12am, now again 2000 notes recall. And above that thali bajao, ganta bajav, Diya jalav. Vah Modi ji."
2023-05-20 04:13:00+00:00,"Sensible decision is taken now but introducing it was a stupid decision  So basically now the government is correcting but how will it impact #indian economy, that's what we have to wait and watch"
2023-05-20 04:15:00+00:00,"3/3 Thirdly, the lesser scope of #market borrowing due to rising interest rates and lastly increasing #expenditure on #subsidies. Which front would you seal first, if given a chance? Do let us know! #EconTwitter"
2023-05-20 04:15:00+00:00,1/3 #RBI released a study to show that State #finances are improving. The fiscal #deficit is expected to decline to 3.4% in 2022-23 owing to the better quality of spending. #EconTwitter
2023-05-20 04:49:00+00:00,They were happy when Atalji left better economy for them to loot and they would be more happy when Modi ji will leave healthy economy for them again. So BJP builds economy for them to loot. Should think over subsidies again. Why cong left burden of oil bonds for Modi
2023-05-20 06:04:00+00:00,Because sales volumes are not increasing but sales are increasing because of inflation and GST is ad valorem.
2023-05-20 06:13:00+00:00,Development is there. But GST volumes are not a true reflection of devlopment. By design it will increase every month as economy grows.
2023-05-20 07:26:00+00:00,"Eight Impact of ₹2000/- soft Demonetisation  1) Black money holders will have to deposit back to banks, formal economy shall grow  2) As cash business will reduce, tax collection will increase be it GST or income tax  (1/3)"
2023-05-20 07:34:00+00:00,"Are you aware Real estate deals attract both GST & TDS. So, cash deal means illegal deal being undertaken"
2023-05-20 07:37:00+00:00,@nsitharaman @PMOIndia wiaver to credit card for LRS will disadvantage many tour operators. Thousands of jobs at risk. Huge loss of GST revenue to GoI. Pls review
2023-05-20 07:40:00+00:00,Lower taxes to 20% Max Cap GST @ 18% Max Make filing Taxes redundant for Salaried as salaries get deducted at source unlsee there is another income File for that income only  Then see the money circulate in the market   @lotophagus
2023-05-20 07:47:00+00:00,I was arguing with people who said this was good.  I asked a simple question After 30% Incomes Tax 28% GST 22% Demerit Cess  Is this additional tax nit gonna pinch the pockets of upper MIG / HIG  They said it will help 🤭🤭🤣🤣🤣
2023-05-20 08:38:00+00:00,@BlueStarLtd Hello my name is Akash Kumar I live in district Ghaziabad Madhuban Bapudham.  I bought 1.5 Ton Blue Star Split AC from RDC Vijay Sales on 14th.  Whose installation charge to me is 599+18% GST and copper pipe 800 per meter stand 850 wire 150 per meter drain pipe 100
